year_month,year,month,shop_id,item_id,qty,avg_price,avg_mrp,promo_days,stockout_days,revenue,item_category_id,brand,tier,mrp_inr,unit_cost_inr,is_perishable,item_category_name,shop_city,shop_state,shop_region,store_type,store_size_sqft,holiday_days,weekend_days,festive_days,summer_days,monsoon_days,days_in_month,promo_discount_pct,promo_uplift,promo_campaigns,avg_on_hand,avg_reorder_point,avg_lead_time,inv_snapshots,price_ratio,price_discount_pct,qty_lag_1,qty_lag_2,qty_lag_3,qty_roll_3,qty_roll_6,price_lag_1,price_change_pct,qty_trend,promo_intensity,qty_next_month,promo_flag,cost_est,profit_est,anomaly_score,is_anomaly
2023-11,2023,11,33,1251,14,851.23,947.07,0,0,12198.062999999998,44,Lifebuoy,Economy,801.68,705.58,0,Stationery,Ludhiana,Punjab,North,Large Format,34676,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8988036787143505,0.10119632128564948,11.0,11.0,12.0,11.333333333333334,13.166666666666666,690.9,0.2320596320277036,-1.8333333333333321,0.0,14.0,0,9878.12,2319.9429999999975,-0.005269546467738251,-1
2022-10,2022,10,41,990,1,2477.33,3148.82,1,0,2477.33,84,Parle,Regular,2837.1,2454.88,0,Masks & Safety,Ranchi,Jharkhand,East,Supermarket,35348,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7867486868096619,0.21325131319033808,2.0,0.0,0.0,0.0,0.0,2764.2,-0.10378047894371588,0.0,0.08333333333333333,2.0,1,2454.88,22.449999999999818,-0.005256455272623306,-1
2025-03,2025,3,49,64,4,2555.07,4618.82,1,0,10220.28,81,Haldiram,Regular,3612.11,3283.82,0,Home Décor,Meerut,Uttar Pradesh,North,Supermarket,12914,0,2,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5531867446663867,0.44681325533361327,1.0,1.0,6.0,2.6666666666666665,2.5,4125.349199999999,-0.3806415223272147,0.16666666666666652,0.08333333333333333,6.0,1,13135.28,-2915.0,-0.005233198353797874,-1
2023-02,2023,2,36,1070,4,43.5,62.09,1,0,174.0,29,Tata,Economy,54.83,50.42,0,Oral Care,Lucknow,Uttar Pradesh,North,Large Format,34779,1,4,1,3,3,12,0.0,1.0,0,61.0,21.0,12.0,1,0.7005959091641165,0.2994040908358835,1.0,4.0,1.0,2.0,0.0,49.89,-0.12808177734853124,2.0,0.08333333333333333,1.0,1,201.68,-27.680000000000007,-0.005232503692317314,-1
2023-02,2023,2,47,1033,1,4124.68,4897.67,0,0,4124.68,98,Kellogg's,Regular,4326.33,3897.81,0,Category 98,Pune,Maharashtra,West,Hypermarket,46687,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8421718898986661,0.1578281101013339,3.0,1.0,0.0,0.0,0.0,3822.27,0.07911790635430842,0.0,0.0,1.0,0,3897.81,226.87000000000035,-0.0052287263592772915,-1
2022-12,2022,12,11,647,10,98.77,129.03,1,0,987.7,25,Pears,Regular,114.87,97.84,0,Baking Supplies,Coimbatore,Tamil Nadu,South,Supermarket,25919,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7654808959156785,0.23451910408432153,24.0,6.0,4.0,11.333333333333334,0.0,80.345,0.22932353936992295,11.333333333333334,0.08333333333333333,10.0,1,978.4000000000001,9.299999999999955,-0.00519608139003247,-1
2023-02,2023,2,40,880,1,4113.76,5119.204599999996,0,0,4113.76,91,Paper Boat,Regular,4578.57,3997.57,0,Category 91,Mumbai,Maharashtra,West,Hypermarket,56118,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8035935895197475,0.19640641048025254,2.0,2.0,1.0,1.6666666666666667,0.0,4125.349199999999,-0.00280926521255201,1.6666666666666667,0.0,1.0,0,3997.57,116.19000000000005,-0.005173080946510367,-1
2022-11,2022,11,22,346,9,219.24,341.52,1,0,1973.16,57,DMart,Regular,306.34,263.81,0,Sports & Fitness,Siliguri,West Bengal,East,Supermarket,36935,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6419536191145468,0.35804638088545315,4.0,2.0,2.0,2.6666666666666665,0.0,302.57,-0.2754073428449372,2.6666666666666665,0.08333333333333333,3.0,1,2374.29,-401.1299999999999,-0.005157591049482213,-1
2024-12,2024,12,32,977,4,1361.85,2283.29,1,0,5447.4,95,Bikaji,Regular,1811.47,1533.38,0,Category 95,Indore,Madhya Pradesh,Central,Supermarket,26766,0,2,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5964419762710825,0.40355802372891747,1.0,1.0,2.0,1.3333333333333333,0.0,1960.43,-0.30533097315112967,1.3333333333333333,0.08333333333333333,2.0,1,6133.52,-686.1200000000008,-0.00515523514910865,-1
2023-02,2023,2,24,508,1,1516.18,1894.15,1,0,1516.18,56,Paper Boat,Economy,1676.13,1452.53,0,Gardening,Ludhiana,Punjab,North,Large Format,22185,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8004540295119182,0.19954597048808176,1.0,3.0,0.0,0.0,0.0,1347.08,0.12553077758891035,0.0,0.08333333333333333,1.0,1,1452.53,63.65000000000009,-0.005146450923115942,-1
2025-02,2025,2,11,367,4,367.4,571.72,1,0,1469.6,39,Britannia,Regular,450.19,381.41,0,Laundry Detergent,Coimbatore,Tamil Nadu,South,Supermarket,25919,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6426222626460505,0.3573777373539495,1.0,2.0,4.0,2.3333333333333335,2.5,468.41,-0.21564441362130532,-0.16666666666666652,0.08333333333333333,1.0,1,1525.64,-56.04000000000019,-0.0050468277784143645,-1
2021-08,2021,8,50,1092,14,2095.23,2249.13,0,0,12198.062999999998,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Meerut,Uttar Pradesh,North,Supermarket,25560,0,2,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9315735417694841,0.06842645823051585,14.0,14.0,14.0,14.0,0.0,1738.05,0.2055061705903132,14.0,0.0,14.0,0,27126.26,-14928.197,-0.005018696749616081,-1
2021-02,2021,2,16,177,4,49.35,70.97,1,0,197.4,29,Tata,Regular,70.54,57.29,0,Oral Care,Mumbai,Maharashtra,West,Large Format,76820,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.695364238410596,0.304635761589404,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,1.0,1,229.16,-31.75999999999999,-0.004992607724701448,-1
2021-02,2021,2,34,398,5,735.3,963.87,1,0,3676.5,72,Tropicana,Regular,954.99,749.98,0,Books & Magazines,Faridabad,Haryana,North,Supermarket,34893,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7628622117090479,0.2371377882909521,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,1.0,1,3749.9,-73.40000000000009,-0.004989865671652827,-1
2024-02,2024,2,40,1429,1,109.59,186.69,1,0,109.59,17,Everest,Economy,155.5,129.34,1,Meat & Seafood (Packaged),Mumbai,Maharashtra,West,Hypermarket,56118,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.587015908725695,0.412984091274305,1.0,1.0,1.0,1.0,0.0,140.21,-0.21838670409823335,1.0,0.08333333333333333,1.0,1,129.34,-19.75,-0.004945110731846225,-1
2021-02,2021,2,49,1493,4,1088.24,1456.78,1,0,4352.96,34,Dabur,Regular,1444.51,1149.48,0,Women’s Hygiene,Meerut,Uttar Pradesh,North,Supermarket,12914,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7470173945276569,0.2529826054723431,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,3.0,1,4597.92,-244.96000000000004,-0.0048944979009430956,-1
2021-03,2021,3,33,1092,25,1636.045,2188.035,0,0,24396.125999999997,99,Maggi,Economy,2165.62,1937.59,0,Category 99,Ludhiana,Punjab,North,Large Format,34676,0,4,1,3,3,12,0.0,1.0,0,43.0,21.0,5.0,1,0.7477234139307645,0.25227658606923553,22.0,0.0,0.0,0.0,0.0,1723.2649999999999,-0.05061322544668787,0.0,0.0,14.0,0,48439.75,-24043.624000000003,-0.004874967542438879,-1
2023-11,2023,11,38,775,1,1024.46,1916.9,1,0,1024.46,56,Colgate,Premium,1623.66,1298.86,0,Gardening,Chandigarh,Chandigarh,North,Supermarket,19507,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5344358078147008,0.4655641921852992,1.0,1.0,1.0,1.0,0.0,1385.49,-0.26057928944952374,1.0,0.08333333333333333,1.0,1,1298.86,-274.39999999999986,-0.004663942612397776,-1
2022-02,2022,2,34,925,2,1525.85,2043.59,1,0,3051.7,77,DMart,Economy,1913.81,1554.04,0,Cosmetics,Faridabad,Haryana,North,Supermarket,34893,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7466517256396831,0.2533482743603169,1.0,3.0,1.0,1.6666666666666667,0.0,1801.41,-0.15296906303785984,1.6666666666666667,0.08333333333333333,2.0,1,3108.08,-56.38000000000011,-0.004651089422792687,-1
2022-11,2022,11,3,1138,9,673.06,980.725,1,0,5952.46,48,Dettol,Economy,878.43,800.96,0,Home Appliances (Small),Chandigarh,Chandigarh,North,Supermarket,16520,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6862882051543501,0.3137117948456499,2.0,4.0,0.0,0.0,0.0,763.51,-0.11846603172392504,0.0,0.08333333333333333,1.0,1,7208.64,-1256.1800000000003,-0.004623921035570411,-1
2021-11,2021,11,49,333,7,1136.47,1370.7,1,0,7955.29,72,Harpic,Regular,1303.06,1080.63,0,Books & Magazines,Meerut,Uttar Pradesh,North,Supermarket,12914,0,4,2,3,3,12,0.0,1.0,0,43.0,21.0,4.0,1,0.8291165098125045,0.1708834901874955,8.0,5.0,0.0,0.0,0.0,795.47,0.4286773851576082,0.0,0.08333333333333333,4.0,1,7564.410000000001,390.8799999999992,-0.004590092090935749,-1
2022-11,2022,11,49,1405,9,262.76,307.02,1,0,2369.61,27,Harpic,Economy,275.79,235.82,0,Water & Soda,Meerut,Uttar Pradesh,North,Supermarket,12914,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8558400104227738,0.1441599895772262,3.0,8.0,3.0,4.666666666666667,5.5,238.99,0.09946022804527282,-0.833333333333333,0.08333333333333333,4.0,1,2122.38,247.23000000000002,-0.004574258470335657,-1
2021-02,2021,2,47,1212,5,241.74,298.42499999999995,1,0,1217.0,30,Patanjali,Economy,296.62,232.48,0,Hair Care,Pune,Maharashtra,West,Hypermarket,46687,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8100527770796684,0.18994722292033162,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,4.0,1,1162.3999999999999,54.600000000000136,-0.004561763784989292,-1
2024-02,2024,2,20,66,3,2045.53,2228.37,0,0,6136.59,95,Coca-Cola,Regular,1858.18,1449.98,0,Category 95,Hyderabad,Telangana,South,Hypermarket,76898,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9179489941078008,0.08205100589219916,3.0,3.0,7.0,4.333333333333333,0.0,2001.82,0.02183513002076356,4.333333333333333,0.0,4.0,0,4349.9400000000005,1786.6499999999996,-0.004532176677483513,-1
2024-02,2024,2,18,1460,2,253.26,436.49,1,0,506.52,59,Catch,Regular,363.28,306.83,0,Footwear (Value),Panaji,Goa,West,Large Format,15411,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5802194781094641,0.41978052189053594,1.0,4.0,1.0,2.0,0.0,384.06,-0.3405717847717238,2.0,0.08333333333333333,1.0,1,613.66,-107.13999999999999,-0.004450079169447618,-1
2025-02,2025,2,42,1297,3,145.31,233.87,1,0,435.93,17,ITC,Economy,184.3,161.64,1,Meat & Seafood (Packaged),Bhubaneswar,Odisha,East,Supermarket,39830,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6213280882541583,0.3786719117458417,2.0,1.0,1.0,1.3333333333333333,1.6666666666666667,164.54,-0.1168712767906206,-0.3333333333333335,0.08333333333333333,2.0,1,484.91999999999996,-48.98999999999995,-0.004435223099384378,-1
2025-05,2025,5,13,438,17,873.005,1128.155,1,0,14402.56,44,Tropicana,Premium,875.18,778.22,0,Stationery,Dehradun,Uttarakhand,North,Supermarket,27118,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7738342692271896,0.22616573077281044,2.0,8.0,3.0,4.333333333333333,7.0,892.18,-0.021492299736048395,-2.666666666666667,0.08333333333333333,8.0,1,13229.74,1172.8199999999997,-0.004375260434667516,-1
2024-01,2024,1,5,829,14,60.18,94.77,1,0,2226.66,11,Dabur,Premium,79.2,62.55,0,Ready-to-Eat,Mumbai,Maharashtra,West,Large Format,79257,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6350110794555239,0.36498892054447607,14.0,14.0,14.0,14.0,14.0,66.5,-0.09503759255582568,0.0,0.08333333333333333,14.0,1,875.6999999999999,1350.96,-0.004320246821360008,-1
2025-02,2025,2,40,507,10,491.83500000000004,546.1,0,0,4901.3,35,Kellogg's,Regular,429.91,355.73,0,Baby Care,Mumbai,Maharashtra,West,Hypermarket,56118,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.9006317524262956,0.09936824757370444,5.0,4.0,4.0,4.333333333333333,4.0,420.57,0.16944860506111098,0.33333333333333304,0.0,8.0,0,3557.3,1344.0,-0.004299210925022723,-1
2021-04,2021,4,19,369,14,40.14,48.04,1,0,1806.3,29,Lifebuoy,Economy,47.03,39.14,0,Oral Care,Mangaluru,Karnataka,South,Supermarket,20845,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8355537052456287,0.16444629475437134,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,14.0,1,547.96,1258.34,-0.00423977425525679,-1
2024-11,2024,11,5,927,1,2272.14,3470.51,1,0,2272.14,87,Aashirvaad,Economy,2771.44,2509.57,0,Kids Snacks,Mumbai,Maharashtra,West,Large Format,79257,0,3,2,3,3,12,0.0,1.0,0,45.0,21.0,3.0,1,0.6546991652523692,0.34530083474763085,3.0,1.0,2.0,2.0,0.0,3245.78,-0.2999710392263275,2.0,0.08333333333333333,1.0,1,2509.57,-237.4300000000003,-0.004234528519473479,-1
2022-12,2022,12,36,1132,8,2822.1,3408.93,0,0,12198.062999999998,91,Appy,Economy,3047.53,2682.53,0,Category 91,Lucknow,Uttar Pradesh,North,Large Format,34779,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8278550747595287,0.1721449252404713,2.0,2.0,8.0,4.0,0.0,2384.04,0.18374691692096318,4.0,0.0,7.0,0,21460.24,-9262.177000000003,-0.004230218768037419,-1
2023-02,2023,2,11,1453,2,3330.8050000000003,3867.1499999999996,0,0,6661.610000000001,87,Himalaya,Regular,3413.84,2721.29,0,Kids Snacks,Coimbatore,Tamil Nadu,South,Supermarket,25919,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8613074227790494,0.13869257722095063,4.0,7.0,2.0,4.333333333333333,0.0,3041.1850000000004,0.09523261488688364,4.333333333333333,0.0,3.0,0,5442.58,1219.0300000000007,-0.004196456640639945,-1
2021-01,2021,1,16,42,17,384.315,571.95,1,0,6606.8099999999995,46,Kellogg's,Economy,571.13,467.25,0,Pet Care,Mumbai,Maharashtra,West,Large Format,76820,0,2,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6719381064778389,0.3280618935221611,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,7.0,1,7943.25,-1336.4400000000005,-0.004191422921549948,-1
2021-02,2021,2,42,1383,2,258.52,443.32,1,0,517.04,3,MDH,Regular,440.43,359.35,1,Bakery,Bhubaneswar,Odisha,East,Supermarket,39830,1,3,1,3,3,12,0.0,1.0,0,15.0,8.0,1.0,1,0.5831453577551204,0.41685464224487956,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,718.7,-201.66000000000008,-0.004189097970463629,-1
2024-04,2024,4,41,460,1,2195.8,4580.44,1,0,2195.8,75,Haldiram,Economy,3784.31,2955.92,0,Energy Drinks,Ranchi,Jharkhand,East,Supermarket,35348,0,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.47938625983529976,0.5206137401647002,2.0,1.0,0.0,0.0,0.0,2684.47,-0.18203593253713535,0.0,0.08333333333333333,1.0,1,2955.92,-760.1199999999999,-0.00417333789312635,-1
2021-02,2021,2,20,1219,12,325.25,366.83,0,0,3903.0,49,Harpic,Regular,364.96,303.66,0,Kitchen Appliances,Hyderabad,Telangana,South,Hypermarket,76898,1,3,1,3,3,12,0.0,1.0,0,38.0,21.0,4.0,1,0.8866504920535399,0.11334950794646015,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,0,3643.92,259.0799999999999,-0.004161335800312194,-1
2022-02,2022,2,4,74,6,2380.45,3036.85,0,0,12198.062999999998,91,Nestlé,Economy,2846.26,2368.44,0,Category 91,Amritsar,Punjab,North,Supermarket,29153,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7838549813128735,0.21614501868712654,7.0,3.0,4.0,4.666666666666667,0.0,2335.78,0.01912423258221039,4.666666666666667,0.0,4.0,0,14210.64,-2012.5770000000011,-0.004145090265789908,-1
2021-12,2021,12,39,1364,3,3713.75,5119.204599999996,0,0,11141.25,84,Harpic,Economy,4853.47,4214.21,0,Masks & Safety,Visakhapatnam,Andhra Pradesh,South,Large Format,16785,0,3,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7254544973646888,0.2745455026353112,2.0,1.0,0.0,0.0,0.0,4125.349199999999,-0.09977317796520732,0.0,0.0,4.0,0,12642.630000000001,-1501.380000000001,-0.0040898345142829085,-1
2024-07,2024,7,36,122,14,65.37,100.54,1,0,1111.29,11,Maggi,Economy,81.87,69.46,0,Ready-to-Eat,Lucknow,Uttar Pradesh,North,Large Format,34779,0,5,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6501889795106426,0.3498110204893574,14.0,9.0,28.0,17.0,14.333333333333334,83.85,-0.2203935573000171,2.666666666666666,0.08333333333333333,14.0,1,972.4399999999999,138.85000000000002,-0.004063712523340146,-1
2023-01,2023,1,46,687,5,3846.96,5119.204599999996,1,0,12198.062999999998,89,Nivea,Regular,5133.76,4131.56,0,Value Packs,Kolkata,West Bengal,East,Large Format,59475,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7514761179891116,0.24852388201088838,2.0,2.0,2.0,2.0,0.0,4125.349199999999,-0.06748257818574878,2.0,0.08333333333333333,3.0,1,20657.800000000003,-8459.737000000005,-0.004052586056440433,-1
2023-11,2023,11,43,1158,10,171.72500000000002,235.555,1,0,1717.25,16,Sunfeast,Regular,199.41,156.0,1,Frozen Foods,Indore,Madhya Pradesh,Central,Large Format,26499,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7290229458088345,0.27097705419116547,1.0,1.0,1.0,1.0,2.3333333333333335,186.97,-0.0815371445604259,-1.3333333333333335,0.08333333333333333,2.0,1,1560.0,157.25,-0.0040320915960446735,-1
2025-02,2025,2,45,568,1,4125.349199999999,5119.204599999996,0,0,4738.64,90,Coca-Cola,Regular,4370.4,3776.98,0,Category 90,Ludhiana,Punjab,North,Large Format,42237,1,4,1,3,3,12,0.0,1.0,0,54.0,21.0,10.0,1,0.8058574568400727,0.1941425431599273,2.0,1.0,1.0,1.3333333333333333,1.1666666666666667,4125.349199999999,0.0,0.16666666666666652,0.0,3.0,0,3776.98,961.6600000000003,-0.004027778613538535,-1
2024-02,2024,2,19,761,1,4125.349199999999,5119.204599999996,0,0,5981.35,89,Himalaya,Regular,6527.62,5122.02,0,Value Packs,Mangaluru,Karnataka,South,Supermarket,20845,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,1.0,1.0,5.0,2.3333333333333335,2.1666666666666665,4125.349199999999,0.0,0.16666666666666696,0.0,3.0,0,5122.02,859.3299999999999,-0.004027778613538535,-1
2024-02,2024,2,33,1334,1,4125.349199999999,5119.204599999996,0,0,4718.87,91,Tata,Premium,5157.64,4276.45,0,Category 91,Ludhiana,Punjab,North,Large Format,34676,1,3,1,3,3,12,0.0,1.0,0,80.0,21.0,9.0,1,0.8058574568400727,0.1941425431599273,2.0,1.0,1.0,1.3333333333333333,0.0,4125.349199999999,0.0,1.3333333333333333,0.0,2.0,0,4276.45,442.4200000000001,-0.004027778613538535,-1
2025-02,2025,2,3,1174,1,4125.349199999999,5119.204599999996,0,0,4514.4,99,Monster,Economy,4243.96,3703.9,0,Category 99,Chandigarh,Chandigarh,North,Supermarket,16520,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,2.0,2.0,2.0,2.0,1.6666666666666667,3570.59,0.15536905661098854,0.33333333333333326,0.0,3.0,0,3703.9,810.4999999999995,-0.004027778613538535,-1
2024-02,2024,2,15,568,1,4125.349199999999,5119.204599999996,0,0,4708.81,90,Coca-Cola,Regular,4370.4,3776.98,0,Category 90,Ranchi,Jharkhand,East,Large Format,22219,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,2.0,2.0,1.0,1.6666666666666667,2.0,4125.349199999999,0.0,-0.33333333333333326,0.0,1.0,0,3776.98,931.8300000000004,-0.004027778613538535,-1
2024-02,2024,2,10,667,1,4125.349199999999,5119.204599999996,0,0,6416.25,81,Britannia,Economy,5869.92,5355.66,0,Home Décor,Raipur,Chhattisgarh,Central,Supermarket,14553,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,1.0,2.0,0.0,0.0,0.0,4125.349199999999,0.0,0.0,0.0,1.0,0,5355.66,1060.5900000000001,-0.004027778613538535,-1
2021-02,2021,2,21,687,1,4125.349199999999,5119.204599999996,0,0,4274.85,89,Nivea,Regular,5133.76,4131.56,0,Value Packs,Bengaluru,Karnataka,South,Hypermarket,64803,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0,4131.56,143.28999999999996,-0.004027778613538535,-1
2022-02,2022,2,48,959,1,4125.349199999999,5119.204599999996,0,0,5229.96,84,Catch,Economy,5489.48,5018.77,0,Masks & Safety,Vadodara,Gujarat,West,Supermarket,32353,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,2.0,0.0,0.0,0.0,0.0,3332.53,0.23790309457442108,0.0,0.0,2.0,0,5018.77,211.1899999999996,-0.004027778613538535,-1
2025-02,2025,2,7,1364,1,4125.349199999999,5119.204599999996,0,0,4686.73,84,Harpic,Economy,4853.47,4214.21,0,Masks & Safety,Udaipur,Rajasthan,North,Supermarket,37653,1,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.8058574568400727,0.1941425431599273,3.0,1.0,2.0,2.0,1.8333333333333333,4125.349199999999,0.0,0.16666666666666674,0.0,1.0,0,4214.21,472.5199999999995,-0.004027778613538535,-1
2023-11,2023,11,42,536,5,788.75,1407.99,1,0,3943.75,48,Aashirvaad,Economy,1193.17,935.6,0,Home Appliances (Small),Bhubaneswar,Odisha,East,Supermarket,39830,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5601957400265627,0.4398042599734373,1.0,1.0,1.0,1.0,0.0,1191.31,-0.3379137249432022,1.0,0.08333333333333333,4.0,1,4678.0,-734.25,-0.004015369481622844,-1
2021-10,2021,10,49,61,1,1206.33,2176.41,1,0,1206.33,86,Tropicana,Regular,2079.61,1671.56,0,Diabetic Care,Meerut,Uttar Pradesh,North,Supermarket,12914,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.5542751595517389,0.4457248404482611,1.0,0.0,0.0,0.0,0.0,1784.11,-0.323847744632423,0.0,0.08333333333333333,1.0,1,1671.56,-465.23,-0.003971593947597607,-1
2022-09,2022,9,42,1027,14,78.23,124.46,1,0,2190.44,20,Surf Excel,Economy,112.53,102.95,0,Breakfast Cereals,Bhubaneswar,Odisha,East,Supermarket,39830,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6285553591515347,0.3714446408484653,14.0,11.0,12.0,12.333333333333334,13.166666666666666,89.32,-0.12416032104612258,-0.8333333333333321,0.08333333333333333,13.0,1,1441.3,749.1400000000001,-0.00390963338708783,-1
2023-11,2023,11,22,829,14,85.43,93.8,0,0,1879.46,11,Dabur,Premium,79.2,62.55,0,Ready-to-Eat,Siliguri,West Bengal,East,Supermarket,36935,0,4,2,3,3,12,0.0,1.0,0,79.0,21.0,9.0,1,0.910767590618337,0.08923240938166299,14.0,14.0,14.0,14.0,14.0,74.85,0.14134936350902672,0.0,0.0,14.0,0,875.6999999999999,1003.7600000000001,-0.0038993103426288034,-1
2025-06,2025,6,11,1106,1,2684.92,4977.31,1,0,2684.92,91,Colgate,Regular,3847.37,3217.08,0,Category 91,Coimbatore,Tamil Nadu,South,Supermarket,25919,0,4,1,3,3,12,0.08,1.8,1,0.0,0.0,0.0,0,0.5394319421534925,0.46056805784650745,1.0,1.0,1.0,1.0,1.6666666666666667,2899.09,-0.07387490554833591,-0.6666666666666667,0.08333333333333333,1.0,1,3217.08,-532.1599999999999,-0.0038943868633898315,-1
2025-05,2025,5,26,1251,14,679.74,1032.17,1,0,12198.062999999998,44,Lifebuoy,Economy,801.68,705.58,0,Stationery,Vijayawada,Andhra Pradesh,South,Supermarket,13247,0,4,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.658554307914394,0.34144569208560605,12.0,6.0,14.0,10.666666666666666,11.5,862.23,-0.21164886374673944,-0.8333333333333339,0.08333333333333333,9.0,1,9878.12,2319.9429999999975,-0.0038939088226842555,-1
2021-10,2021,10,28,997,10,427.895,563.625,1,0,4222.3,67,Paper Boat,Regular,538.17,464.17,0,Batteries,Meerut,Uttar Pradesh,North,Supermarket,29015,0,4,2,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.7591838545131958,0.2408161454868042,4.0,0.0,0.0,0.0,0.0,408.86,0.04655627831884677,0.0,0.08333333333333333,3.0,1,4641.7,-419.39999999999964,-0.003890132711789951,-1
2021-02,2021,2,19,970,1,68.06,112.12,1,0,68.06,25,Aashirvaad,Regular,111.48,91.2,0,Baking Supplies,Mangaluru,Karnataka,South,Supermarket,20845,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6070281840884766,0.3929718159115234,1.0,0.0,0.0,0.0,0.0,88.5,-0.2309604493676785,0.0,0.08333333333333333,2.0,1,91.2,-23.14,-0.0038708709503281202,-1
2021-02,2021,2,8,822,3,409.88,666.16,1,0,1229.64,72,Tata,Economy,661.6,574.2,0,Books & Magazines,Raipur,Chhattisgarh,Central,Supermarket,23889,1,3,1,3,3,12,0.0,1.0,0,0.0,0.0,0.0,0,0.6152876185901285,0.3847123814098715,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.08333333333333333,2.0,1,1722.6000000000001,-492.96000000000004,-0.0038180537461559583,-1
